8625,16834
8624,16833
8621,16832
8619,16831
8617,16830
8615,16835
8616,16829
8614,16828
8613,16827
8612,16826
8611,16825
8610,16824
8609,16823
8608,16822
8607,16821
8606,16820
8601,16819
8600,16818
8599,16817
8598,16816
8597,16815
8593,16813
8592,16812
8591,16811
8589,16810
8590,16809
8588,16814
8587,16808
8586,16807
8585,16806
8584,16805
8583,16804
8581,16803
8580,16802
8578,16801
8577,16800
8576,16799
8575,16798
8574,16797
8573,16796
8572,16795
8571,16794
8570,16793
8569,16792
8568,16791
8567,16790
8566,16789
8564,16788
8563,16787
8562,16786
8561,16785
8560,16784
8559,16783
8558,16773
8557,16772
8555,16771
8554,16782
8553,16770
8546,
8545,
8548,16774
8547,16769
8544,
8543,16775
8542,
8541,16768
8540,16767
8539,16766
8537,16765
8536,16764
8535,16763
8534,16762
8533,16761
8532,16760
8530,16759
8529,16758
8528,16757
8527,16756
8526,16755
8521,17203
8523,16776
8522,16777
8520,
8515,16778
8513,16779
8514,16780
8516,16781
8512,16754
8511,16753
8510,16752
8507,16751
8506,16750
8505,16749
8504,16748
8503,16747
8502,16746
8501,16745
8500,16744
8499,16743
8498,16742
8497,16741
8496,16740
8495,16739
8494,16738
8493,16737
8492,16736
8490,16735
8489,16734
8488,16733
8485,16732
8484,16731
8483,16730
8482,16729
8481,16728
8480,16727
8479,16726
8478,16725
8477,16724
8476,16723
8475,16722
8473,16721
8470,16720
8469,16719
8468,16718
8467,16717
8466,16716
8465,16715
8464,16714
8463,16713
8462,16712
8461,16711
8460,16710
8459,16709
8458,16708
8457,16707
8456,16706
8455,16705
8454,16704
8452,16703
8451,16702
8450,16701
8449,16700
8448,16699
8447,16698
8445,16697
8444,16696
8443,16695
8441,16694
8440,16693
8439,16692
8438,16691
8437,16690
8436,16689
8435,16688
8434,16687
8432,16686
8431,16685
8430,16684
8429,16683
8428,16682
8427,16681
8426,16680
8425,16679
8424,16678
8423,16677
8422,16676
8418,16675
8420,16673
8419,16672
8417,16671
8416,16670
8414,16669
8413,16668
8412,16667
8411,16666
8410,16665
8409,16664
8407,16674
8408,16663
8406,16662
8405,16661
8404,16660
8402,16659
8401,16658
8400,16657
8398,16656
8397,16655
8396,16654
8395,16653
8394,16652
8392,16651
8390,16650
8389,16649
8387,16648
8386,16647
8384,16646
8382,16645
8381,16642
8380,16643
8379,16641
8378,16640
8377,16639
8376,16638
8371,16637
8370,16636
8369,16635
8368,16634
8367,16633
8366,16632
8365,16630
8364,16629
8363,16631
8362,16628
8361,16627
8360,16626
8359,16625
8358,16622
8357,16621
8356,16620
8355,16619
8353,16618
8354,16617
8352,16616
8351,16615
8349,16614
8348,16613
8347,16612
8346,16611
8345,16610
8344,16609
8343,16608
8342,16607
8341,16606
8340,16605
8339,16604
8338,16624
8336,16623
8337,16603
8335,16602
8334,16601
8332,16600
8331,16599
8330,16598
8329,16597
8328,16596
8327,16595
8326,16594
8325,16593
8324,16592
8323,16591
8322,16590
8321,16589
8320,16588
8318,16587
8317,16586
8316,16585
8315,16584
8314,16583
8313,16582
8312,16581
8311,16568
8309,16567
8308,16566
8307,16563
8306,16562
8305,16561
8303,16560
8301,16559
8300,16558
8299,16557
8296,
8277,
8259,
8169,16580
8132,
8045,16579
8044,16578
7748,
7469,16577
7468,16576
7467,16564
7465,16565
7466,16575
7464,16574
7463,16644
7461,16573
7462,16572
7421,16571
7420,16570
7410,
7398,16569
7320,
7235,
7232,
7231,16556
8298,16555
8297,16554
8295,16553
8294,16552
8293,16551
8292,16550
8291,16549
8290,16548
8288,16547
8287,16546
8286,16545
8285,16544
8284,16543
8283,16542
8282,16541
8281,16540
8280,16539
8279,16534
8278,16533
8276,16527
8275,16526
8274,16525
8273,16524
8271,16523
8270,16522
8269,16521
8268,16520
8267,16519
8266,16509
8265,16508
8264,16507
8263,16506
8262,16505
8261,16504
8258,16518
8257,16503
8256,16502
8255,16501
8254,16500
8253,16499
8252,16498
8251,16497
8250,16496
8249,16495
8248,16494
8247,16493
8246,16492
8245,16491
8244,16490
8243,16489
8242,16488
8241,16487
8240,16486
8239,16485
8238,16484
8237,16483
8236,16482
8235,16481
8234,16480
8233,16479
8231,16478
8230,16477
8229,16476
8228,16475
8227,16474
8226,16473
8225,16472
8224,16471
8223,16470
8222,16469
8221,16468
8220,16466
8219,16465
8218,16464
8217,16463
8216,16462
8215,16461
8214,16460
8213,16459
8205,16458
8212,16457
8211,16456
8210,16455
8209,16454
8208,16453
8207,16452
8206,16451
8204,16450
8203,16449
8202,16448
8200,16467
8199,16447
8198,16446
8197,16445
8196,16444
8195,16443
8194,16442
8193,16441
8192,16440
8191,16438
8188,16437
8187,16436
8185,16435
8182,16434
8181,16433
8180,16432
8179,16431
8178,16430
8177,16439
8176,16429
8175,16428
8174,16427
8172,16426
8171,16425
8170,16424
8168,16421
8167,16423
8161,16420
8166,16419
8165,16418
8164,16417
8163,16416
8162,16415
8160,16414
8158,16413
8157,16412
8156,16411
8155,16410
8154,16409
8153,16422
8152,16408
8151,16407
8150,16406
8149,16405
8148,16404
8147,16403
8142,16402
8141,16401
8140,16398
8139,16397
8138,16400
8137,16399
8136,16396
8135,16395
8134,16394
8133,16392
8131,16391
8130,16390
8129,16389
8127,16388
8126,16387
8125,16386
8124,16385
8123,16393
8122,16384
8121,16383
8119,16382
8118,16381
8117,16380
8116,16379
8115,16378
8114,16377
8113,16376
8112,16375
8111,16374
8110,16373
8109,16372
8108,16538
8107,16371
8106,16370
8105,16369
8104,16368
8102,16367
8100,16365
8099,16364
8098,16363
8097,16362
8096,16366
8095,16361
8094,16360
8093,16359
8092,16358
8091,16537
8089,16357
8088,16356
8087,16355
8086,16354
8085,16353
8084,16352
8083,16351
8082,16350
8081,16349
8080,16348
8079,16347
8077,16343
8076,16342
8075,16341
8074,16340
8073,16339
8071,16338
8070,16337
8069,16336
8068,16335
8066,16334
8062,16517
8061,16516
8065,16515
8064,16514
8057,16513
8060,16512
8059,16511
8058,16346
8056,16345
8055,16344
8054,16510
8053,16333
8052,16332
8051,16331
8050,16330
8049,16329
8048,16328
8047,16327
8046,16326
8043,16325
8042,16324
8041,16323
8040,16322
8039,16321
8036,16320
8035,16319
8034,16318
8033,16317
8032,16316
8031,16315
8030,16314
8029,16313
8028,16312
8027,16311
8026,16310
8025,16309
8024,16308
8023,16307
8021,16536
8020,16306
8019,16305
8018,16304
8017,16303
8016,16302
8015,16301
8014,16300
8013,16299
8012,16298
8010,16297
8009,16296
8008,16295
8007,16294
8006,16293
8004,16291
8003,16292
8002,16290
8001,16289
8000,16288
7999,16287
7998,16286
7997,16285
7996,16284
7995,16283
7993,16282
7992,16281
7991,16280
7990,16279
7989,16278
7988,16277
7987,16276
7986,16275
7985,16274
7984,16273
7982,16271
7981,16270
7980,16269
7979,16268
7978,16267
7977,16266
7976,16272
7975,16265
7974,16264
7973,16263
7972,16262
7970,16261
7969,16260
7967,16259
7968,16258
7966,16257
7965,16256
7964,16255
7963,16254
7962,16253
7961,16252
7960,16251
7959,16250
7958,16249
7957,16248
7956,16247
7955,16246
7953,16245
7952,16244
7951,16243
7950,16242
7949,16241
7948,16240
7947,16239
7946,16238
7945,16237
7944,16236
7943,16235
7942,16234
7941,16233
7940,16232
7939,16231
7938,16230
7937,16229
7936,16228
7935,16227
7934,16226
7933,16225
7932,16224
7931,16223
7930,16222
7929,16221
7928,16220
7926,16219
7925,16218
7924,16217
7923,16216
7922,16215
7921,16214
7920,16213
7919,16212
7918,16211
7917,16209
7916,16208
7915,16207
7914,16206
7913,16205
7912,16204
7911,16203
7910,16202
7909,16201
7908,16200
7907,16199
7905,16198
7906,16197
7904,16196
7903,16195
7902,16194
7901,16193
7899,16192
7898,16210
7897,16191
7896,16189
7895,16190
7894,16188
7893,16187
7892,16186
7891,16185
7890,16184
7889,16183
7888,16182
7887,16181
7886,16180
7885,16179
7884,16178
7883,16177
7882,16176
7881,16175
7880,16170
7879,16174
7878,16169
7877,16168
7875,16167
7874,
7873,16173
7872,16172
7871,16166
7870,16171
7869,16165
7867,16164
7866,16163
7865,16162
7863,16161
7862,16160
7861,16159
7860,16158
7859,16157
7858,16156
7857,16155
7856,16154
7855,16153
7853,16152
7852,16151
7851,16150
7850,16149
7849,16148
7847,16147
7846,16146
7845,16145
7844,16144
7843,16143
7841,16142
7840,16141
7839,16140
7838,16139
7837,16138
7836,16137
7835,16136
7834,16135
7833,16134
7832,16133
7831,16132
7830,16131
7829,16130
7828,16129
7827,16128
7826,16127
7825,16126
7822,16125
7821,16124
7817,16123
7816,16122
7815,16121
7814,16120
7813,16119
7812,16118
7811,16117
7810,16116
7809,16115
7808,16114
7807,16113
7806,16111
7804,16110
7803,16109
7802,16108
7801,16107
7800,16106
7799,16105
7798,16104
7797,16112
7796,16103
7795,16102
7794,16101
7791,16100
7793,16099
7790,16098
7789,16097
7787,16096
7785,16095
7784,16094
7781,16093
7780,16092
7779,16089
7778,16088
7777,16091
7776,16087
7775,16086
7774,16085
7773,16084
7771,16083
7770,16082
7769,16081
7768,16080
7766,16079
7765,16078
7764,16077
7763,16076
7762,16075
7760,16074
7759,16073
7757,16090
7756,16072
7755,16071
7754,16070
7753,16069
7752,16068
7750,16067
7747,16066
7746,16065
7745,16064
7744,16063
7742,16061
7741,16060
7740,16059
7739,16058
7738,16057
7736,16056
7735,16055
7734,16054
7733,16053
7732,16052
7731,16051
7729,16050
7728,16049
7727,16048
7726,16047
7725,16046
7724,16045
7723,16044
7722,16043
7721,16042
7720,16041
7719,16040
7718,16039
7717,16038
7716,16037
7715,16036
7714,16035
7710,16034
7709,16033
7706,16032
7705,16062
7704,16031
7671,16028
7670,16027
7669,16026
7665,16025
7664,16024
7663,16023
7662,16022
7661,16021
7660,16020
7659,16030
7658,16019
7657,16018
7655,16017
7654,16016
7653,16015
7652,16014
7651,16013
7650,16029
7649,16012
7648,16011
7647,16010
7646,16009
7644,16008
7637,16007
7636,16006
7635,16005
7634,16004
7633,16003
7632,16002
7631,16001
7630,16000
7628,15999
7627,15998
7626,15997
7625,15996
7624,15995
7623,15994
7622,15993
7621,15992
7620,15991
7619,15990
7618,15989
7617,15988
7616,15987
7615,15986
7614,15985
7613,15984
7612,15983
7611,15982
7608,15981
7607,15980
7606,15979
7604,15978
7603,15977
7602,16535
7601,15976
7599,15975
7598,15974
7596,15972
7595,15971
7594,15970
7592,15969
7593,15968
7591,15967
7590,15966
7589,15965
7588,15964
7587,15963
7582,15962
7586,15961
7585,15973
7584,15960
7581,15959
7580,15958
7579,15957
7578,15956
7577,15955
7576,15954
7575,15953
7574,15952
7573,15951
7572,16532
7571,15950
7570,15949
7569,15948
7568,15947
7567,15946
7566,15945
7565,15944
7564,15943
7562,15942
7561,15941
7559,15940
7558,15938
7557,15937
7556,15936
7555,15939
7554,15935
7553,15934
7552,15933
7551,15932
7550,15931
7549,15930
7548,15929
7547,15928
7546,15927
7545,15926
7544,15925
7543,15924
7542,15923
7541,15922
7540,15921
7539,15920
7538,15919
7537,15918
7536,15917
7534,15916
7535,15915
7533,15914
7532,15913
7530,15912
7529,15911
7528,15910
7527,15909
7525,15908
7524,15907
7522,15906
7523,15905
7521,15904
7520,15903
7519,15902
7518,15901
7516,15900
7514,15899
7513,15898
7512,15897
7511,15896
7510,15895
7509,15894
7508,15893
7507,15892
7506,15891
7505,15890
7504,15889
7503,15888
7502,15887
7500,15886
7499,15885
7498,15884
7497,15883
7495,15882
7494,15881
7493,15880
7492,15879
7491,15878
7490,15877
7489,15876
7488,15875
7487,15874
7486,15873
7485,15872
7484,15868
7483,15867
7482,15866
7480,15865
7479,15860
7477,15859
7476,15858
7475,15857
7474,15856
7473,15855
7471,15854
7470,16531
7458,15871
7460,15864
7459,15863
7457,15870
7456,15869
7455,15862
7454,15861
7453,15853
7452,15852
7451,15851
7450,15850
7449,15849
7448,15848
7447,15847
7446,15846
7444,15845
7443,15844
7442,15843
7440,15842
7439,15841
7438,15840
7437,15839
7436,15838
7435,15837
7434,15836
7433,15835
7432,15834
7431,15833
7430,15832
7428,15831
7427,15830
7425,15829
7424,15828
7423,15827
7422,15826
7419,15825
7418,15824
7417,15823
7416,15822
7415,15821
7414,15820
7413,15819
7411,15818
7409,15817
7408,16530
7407,15816
7370,15815
7406,15814
7405,15813
7404,15812
7403,15811
7401,15810
7400,15809
7397,15808
7396,15807
7395,15806
7394,15805
7393,15804
7392,15803
7391,15802
7390,15800
7389,15799
7388,15798
7387,15797
7386,15796
7385,15795
7384,15794
7383,15793
7382,15792
7381,15791
7380,15801
7378,15790
7377,15789
7376,15788
7375,15787
7374,15786
7373,15785
7372,15784
7371,15783
7369,15782
7368,15781
7367,15780
7366,15779
7364,15778
7362,15777
7361,15776
7360,15775
7358,15774
7357,15773
7356,15772
7355,15771
7354,15770
7353,15769
7352,15768
7351,15767
7350,15766
7349,15765
7348,15764
7347,15763
7346,15762
7345,15761
7344,15760
7343,15759
7342,15758
7340,15757
7339,15756
7338,15755
7337,15754
7336,15753
7335,15752
7334,15751
7333,15750
7332,15749
7328,15748
7327,15747
7326,15746
7324,15745
7323,15744
7322,15743
7321,15742
7317,15741
7316,15740
7315,15739
7314,15738
7313,15737
7312,15736
7311,15735
7310,15734
7306,15733
7309,15732
7305,15731
7304,15730
7303,15729
7302,15728
7301,15727
7299,15726
7298,15725
7297,15724
7296,15723
7295,15722
7294,15721
7293,15720
7292,15719
7291,15718
7290,15717
7289,15716
7288,15715
7287,15714
7286,15713
7285,15712
7284,15711
7283,15710
7282,15709
7281,15707
7280,15706
7279,15705
7278,15702
7277,15701
7273,15700
7270,15699
7269,15698
7267,15697
7268,15696
7266,15703
7265,15695
7263,15694
7262,15693
7260,15692
7259,15691
7256,15708
7255,15690
7254,15689
7253,15688
7251,15687
7250,15686
7249,15685
7248,15684
7247,15683
7246,15682
7245,15681
7244,15680
7242,15679
7241,15678
7240,15677
7238,15676
7237,15675
7236,15674
7234,15673
7233,15672
7230,15670
7227,15669
7226,15668
7224,15667
7223,15666
7220,15665
7218,15664
7217,15663
7216,15662
7215,15661
7214,15660
7213,15659
7212,15671
7211,15658
7210,15657
7208,15656
7206,15655
7205,15654
7203,15653
7196,15652
7195,15651
7194,15704
7193,15650
7192,15649
7191,15648
7190,15647
7189,15646
7188,15645
7187,15644
7186,15643
7185,15642
7183,15641
7180,15640
7178,15639
7177,15638
7176,15637
7173,15636
7172,15635
7171,15633
7170,15632
7169,15634
7168,15631
7167,15630
7166,15629
7165,15628
7163,15627
7162,15626
7161,15625
7160,15624
7159,15623
7158,15622
7157,15621
7156,15620
7155,15619
7154,15618
7153,15617
7152,15616
7150,15614
7147,15613
7145,15612
7143,15611
7142,15610
7141,15609
7140,15608
7139,15607
7137,15615
7138,15606
7136,15605
7134,15604
7133,15603
7132,15602
7131,15601
7130,15600
7129,15599
7128,15598
7126,15597
7124,15596
7123,15595
7121,15594
7120,15593
7119,15592
7118,15591
7116,15590
7115,15589
7114,15588
7113,15587
7112,15586
7111,15585
7110,15584
7109,15583
7108,15582
7107,15581
7106,15580
7105,15579
7104,15578
7103,15577
7101,15576
7100,15575
7099,15574
7098,15573
7097,15572
7096,15571
7095,15570
7093,15569
7092,15568
7091,15567
7090,15566
7089,15565
7088,15564
7087,15563
7085,15562
7084,15561
7083,15560
7082,15558
7081,15557
7080,15556
7079,15555
7078,15554
7077,15559
7076,15553
7075,15552
7073,15550
7072,15549
7069,15548
7070,15551
7068,15547
7067,15546
7066,15545
7065,15544
7064,15543
7063,15542
7061,15541
7060,15540
7059,15539
7058,16529
7057,15538
7056,15537
7055,15536
7054,15535
7053,15534
7051,15533
7050,15532
7049,15531
7048,15530
7047,15529
7046,15528
7045,15527
7044,15526
7043,15525
7042,15524
7041,15523
7040,15522
7038,15521
7037,15520
7036,15519
7035,15518
7034,15517
7033,15516
7032,15515
7030,15514
7029,15513
7028,15512
7027,15511
7026,15510
7025,15509
7024,15508
7023,15507
7022,15506
7021,15505
7020,15504
7018,15503
7015,15491
7014,15490
7013,15489
7012,15488
7010,15487
7009,15486
7008,15485
7006,15484
7005,15483
7004,15481
7003,15480
7002,15479
7001,15478
6999,15477
6997,15482
6998,15476
6996,15475
6994,15474
6993,15473
6991,15472
6984,15471
6990,15470
6989,15469
6988,15468
6987,15467
6986,15466
6985,15465
6983,15464
6981,15463
6980,15462
6979,15461
6978,15460
6977,15459
6976,15458
6975,15457
6974,15456
6972,15454
6971,15453
6969,15452
6968,15451
6966,15450
6965,15449
6964,15448
6963,15447
6961,15446
6959,15455
6960,15445
6957,15444
6956,15443
6955,15442
6954,15441
6953,15440
6952,15434
6951,15433
6950,15432
6949,15431
6947,15430
6946,15429
6945,15428
6944,15427
6943,15426
6942,15425
6941,15424
6940,15423
6939,15439
6938,15422
6937,15502
6936,15501
6935,15500
6934,15438
6933,15499
6932,15498
6929,15437
6931,15436
6930,15497
6928,15496
6927,15495
6926,15435
6925,15494
6924,15421
6923,15420
6921,15419
6920,
6919,15418
6918,15417
6917,15416
6916,15415
6915,15414
6913,15413
6912,15412
6911,15411
6910,15410
6909,15409
6908,15408
6906,15407
6905,15406
6904,15405
6903,15404
6902,15403
6899,15402
6898,15401
6897,15400
6896,15399
6895,15398
6894,15397
6893,15396
6892,15395
6891,15394
6889,15393
6888,15392
6887,15391
6886,15390
6884,15389
6883,15388
6882,15387
6881,15386
6880,15385
6879,15384
6878,15383
6877,15382
6876,15381
6875,15380
6874,15379
6873,15378
6872,15377
6870,15376
6869,15375
6868,15373
6867,15372
6864,15371
6863,15370
6862,15369
6860,15368
6859,15367
6858,15366
6857,15365
6856,15364
6855,15363
6854,15362
6852,15361
6853,15374
6851,15360
6850,15359
6849,15358
6848,15357
6847,15356
6846,15355
6844,15354
6843,15353
6842,15352
6841,15351
6840,15350
6839,15349
6837,15348
6836,15347
6835,15346
6834,15345
6833,15344
6832,15343
6831,15342
6830,15341
6829,15340
6827,15339
6826,15338
6824,15337
6823,15336
6822,15335
6821,15334
6820,15333
6819,15332
6818,15331
6817,15330
6816,15329
6815,15328
6814,15327
6813,15326
6811,15325
6810,15324
6805,15323
6809,15322
6807,15321
6806,15320
6804,15319
6803,15318
6802,15317
6801,15316
6800,15315
6799,15314
6798,15313
6797,15312
6796,15311
6795,15310
6794,15309
6793,15308
6792,15307
6790,15306
6789,15305
6788,15304
6787,15303
6786,15302
6785,15301
6784,15300
6781,15299
6783,15298
6782,15297
6780,15296
6779,15295
6778,15294
6777,15293
6776,15292
6775,15291
6774,15290
6773,15289
6772,15288
6771,15287
6770,15286
6768,15285
6767,15284
6766,15283
6764,15282
6765,15281
6763,15280
6762,15279
6761,15278
6760,15277
6759,15276
6758,15275
6757,15274
6756,15273
6755,15272
6754,15271
6753,15270
6752,15269
6751,15268
6750,15267
6748,15266
6747,15265
6746,15264
6745,15263
6744,15262
6743,15261
6742,15260
6741,15259
6739,15258
6737,15257
6736,15256
6735,15255
6733,15254
6732,15253
6731,15252
6730,15251
6729,15250
6728,15249
6727,15248
6726,15247
6725,15246
6724,15245
6723,15244
6722,15243
6721,15242
6720,15241
6719,15240
6717,15239
6716,15238
6715,15237
6714,15236
6713,15235
6712,15234
6711,15233
6709,15232
6708,15231
6707,15230
6706,15229
6705,15228
6704,15227
6703,15226
6702,15225
6701,15224
6700,15223
6699,15222
6698,15221
6697,15220
6696,15219
6695,15218
6694,15217
6693,15216
6692,15215
6691,15214
6690,15213
6689,15212
6687,15211
6686,15210
6685,15209
6684,15208
6683,15207
6682,15206
6681,15205
6680,16528
6678,15204
6677,15203
6676,15202
6674,15201
6673,15200
6672,15199
6671,15198
6670,15197
6669,15196
6668,15195
6667,15194
6666,15193
6665,15192
6664,15191
6663,15190
6662,15188
6661,15187
6660,15186
6659,15185
6658,15184
6657,15183
6655,15182
6656,15189
6654,15181
6653,15180
6652,15179
6650,15178
6648,15177
6647,15176
6646,15175
6645,15174
6644,15173
6643,15172
6642,15171
6641,15170
6640,15169
6639,15168
6637,15167
6636,15166
6635,15165
6634,15164
6633,15163
6632,15162
6631,15161
6630,15160
6629,15159
6627,15158
6626,15157
6625,15156
6624,15155
6623,15154
6622,15153
6619,15152
6617,15151
6616,15150
6615,15149
6613,15148
6612,15147
6610,15146
6609,15145
6608,15144
6607,15143
6606,15142
6605,15141
6604,15140
6603,15139
6602,15138
6601,15137
6600,15136
6599,15135
6598,15134
6597,15133
6596,15132
6595,15131
6593,15130
6592,15129
6591,15128
6590,15127
6589,15126
6588,15125
6587,15124
6586,15123
6584,15122
6583,15121
6582,15120
6581,15119
6580,15118
6579,15117
6578,15116
6577,15115
6576,15114
6575,15112
6574,15111
6573,15110
6572,15113
6571,15109
6570,15108
6569,15107
6568,15106
6567,15105
6566,15104
6563,15103
6562,15102
6561,15101
6560,15100
6559,15099
6558,15098
6557,15095
6556,15094
6555,15092
6554,15091
6552,15097
6551,15090
6550,15089
6549,15088
6548,15096
6547,15087
6546,15086
6535,15085
6545,15084
6544,15082
6542,15081
6541,15080
6540,15083
6539,15079
6538,15078
6537,15066
6536,15065
6534,15061
6526,15492
6525,15493
6524,15074
6523,15073
6518,15072
6517,15071
6533,15060
6531,15059
6530,15058
6529,15057
6528,15056
6527,15055
6522,15070
6519,15069
6521,15068
6520,15067
6514,15064
6515,15063
6516,15062
6513,15054
6512,15053
6511,15052
6510,15051
6509,15050
6507,15049
6506,15048
6505,15047
6504,15046
6503,15045
6502,15044
6501,15077
6500,15043
6499,15042
6497,15041
6496,15040
6494,15039
6493,15038
6492,15037
6491,15036
6490,15035
6489,15034
6487,15033
6486,15032
6484,15031
6483,15030
6481,15076
6482,15029
6479,15028
6478,15027
6477,15026
6476,15025
6475,15024
6474,15023
6473,15022
6472,15021
6471,15020
6470,15019
6469,15018
6468,15017
6467,15016
6466,15015
6465,15014
6464,15013
6463,15012
6462,15011
6461,15010
6460,15009
6459,15008
6458,15007
6457,15006
6456,15005
6455,15004
6454,15003
6453,15075
6452,15002
6451,15001
6450,15000
6449,14992
6448,14991
6447,14998
6446,14971
6445,14970
6443,14969
6444,14968
6439,14967
6438,14966
6437,14965
6434,14964
6433,14963
6432,14962
6429,14961
6431,14960
6430,14959
6428,14958
6427,14957
6426,14956
6425,14955
6424,14954
6423,14953
6422,14972
6421,14952
6419,14951
6418,14950
6417,14949
6415,14948
6414,14947
6413,14946
6411,14945
6410,14944
6406,14943
6405,14942
6404,14941
6402,14940
6401,14939
6400,14938
6398,14937
,14936
6399,14935
6397,14934
6396,14933
6395,14932
6393,14931
6392,14930
6359,14928
6358,14927
6356,14926
6355,14925
6354,14924
6353,14923
6352,14922
6351,14921
6350,14920
6349,14919
6348,14918
6347,14917
6346,14916
6345,14915
6344,14914
6343,14913
6342,14912
6341,14911
6340,14910
6339,14909
6338,14908
6337,14907
6336,14906
6335,14905
6334,14904
6333,14903
6332,14902
6331,14901
6330,14900
6329,14899
6328,14898
6327,14897
6326,14896
6325,14895
6324,14894
6323,14893
6322,14892
6321,14891
6320,14890
6317,14889
6319,14888
6318,14887
6314,14886
6313,14885
6312,14884
6311,14883
6310,14882
6309,14881
6307,14880
6306,14879
6305,14878
6304,14877
6303,14876
6302,14875
6301,14874
6300,14873
6299,14872
6298,14871
6297,14870
6296,14869
